es,bs_year,cosine_tfidf,es_year,cosine_tf,same_year
ES_2010,2010,0.25854941257762065,2010,0.6012630750970486,TRUE
ES_2010,2011,0.21785328014180572,2010,0.6073172528721424,FALSE
ES_2010,2012,0.21837737821323233,2010,0.6000290252230003,FALSE
ES_2010,2013,0.17035093795044062,2010,0.578978454384788,FALSE
ES_2010,2014,0.21199130565686067,2010,0.5297733066437597,FALSE
ES_2010,2015,0.18332913382169194,2010,0.5068865999611005,FALSE
ES_2010,2016,0.15975217382536078,2010,0.47858660185373564,FALSE
ES_2010,2017,0.1730852903387221,2010,0.5147721889671001,FALSE
ES_2010,2018,0.2013935730896101,2010,0.5476616171500255,FALSE
ES_2010,2019,0.18890264181424873,2010,0.5152903994095656,FALSE
ES_2010,2020,0.18656221370584292,2010,0.5150650337630699,FALSE
ES_2010,2021,0.17426421592818425,2010,0.5048389252530826,FALSE
ES_2010,2022,0.137494637725665,2010,0.5301152090766015,FALSE
ES_2010,2023,0.13493800441686596,2010,0.47351119420574955,FALSE
ES_2010,2024,0.13027464125636096,2010,0.5269712612932814,FALSE
ES_2010,2025,0.14154294854157304,2010,0.49509490640488646,FALSE
ES_2010,2026,0.14543981447154797,2010,0.450060962347319,FALSE
ES_2011,1998,0.15477905581446255,2011,0.5100569631467349,FALSE
ES_2011,1999,0.18888681658835504,2011,0.5771449327728689,FALSE
ES_2011,2000,0.1820172999817064,2011,0.5961094650831962,FALSE
ES_2011,2001,0.19292303636522518,2011,0.5851892991886468,FALSE
ES_2011,2002,0.2069960532091749,2011,0.5716793281811865,FALSE
ES_2011,2003,0.1720897449161064,2011,0.5320566853426787,FALSE
ES_2011,2004,0.15247363191983088,2011,0.5378975691251382,FALSE
ES_2011,2005,0.2255947999732135,2011,0.552070382401869,FALSE
ES_2011,2006,0.19935771729353624,2011,0.531071261458116,FALSE
ES_2011,2007,0.20974221664949663,2011,0.5210833464558087,FALSE
ES_2011,2008,0.2091214213363534,2011,0.558340924133773,FALSE
ES_2011,2009,0.2270217367654765,2011,0.5830011575173843,FALSE
ES_2011,2010,0.24537111071334242,2011,0.605778314118281,FALSE
ES_2011,2011,0.3967569828673918,2011,0.6198199802707888,TRUE
ES_2011,2012,0.4172239677497225,2011,0.6131532506516542,FALSE
ES_2011,2013,0.1620994690247628,2011,0.5838484903610289,FALSE
ES_2011,2014,0.20389778315317406,2011,0.54450831197178,FALSE
ES_2011,2015,0.17384994308050436,2011,0.5034802526267689,FALSE
