doc_id,budget_year,fy_start,budget_type,fm_name,fm_party,fm_party_family,topic,prevalence,topic_num
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_5,7.742190033372508e-4,5
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_6,1.556966571072456e-4,6
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_7,0.11917944952730414,7
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_8,9.65898026621441e-4,8
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_9,7.433568259165316e-5,9
bs196768_I_,1967-68,1967,interim,NA,NA,NA,topic_10,3.4078225646164904e-4,10
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_1,0.0018211101392141716,1
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_2,0.13479928821217907,2
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_3,0.4315488699339316,3
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_4,7.74167135845258e-4,4
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_5,0.38160769330736455,5
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_6,0.040150958670030955,6
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_7,0.006484202287078767,7
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_8,9.989870704845453e-4,8
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_9,5.704294089736028e-4,9
bs198081_I_,1980-81,1980,interim,NA,NA,NA,topic_10,0.0012442938348976261,10
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_1,3.0157233705516894e-4,1
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_2,3.713997582144802e-4,2
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_3,0.03911797622140857,3
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_4,1.874761237059854e-5,4
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_5,0.0011917339205906234,5
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_6,0.8609877491093615,6
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_7,4.1659090893040674e-4,7
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_8,6.792494916138645e-4,8
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_9,0.09611294118818486,9
bs200405_I_,2004-05,2004,interim,Jaswant Singh,BJP,BJP,topic_10,8.020394522698853e-4,10
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_1,0.0019834365141177417,1
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_2,7.72708622614481e-5,2
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_3,1.5910857690252793e-4,3
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_4,2.437376224553383e-4,4
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_5,5.140175763905838e-5,5
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_6,1.687674885498581e-4,6
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_7,7.043471905603434e-4,7
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_8,0.996327891025648,8
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_9,1.8594830927164566e-4,9
bs195253,1952-53,1952,full,C.D. Deshmukh,INC,INC,topic_10,9.809065259448802e-5,10
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_1,0.008473568475049252,1
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_2,1.1642816253691285e-4,2
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_3,0.0029202249292642553,3
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_4,0.8348417368539143,4
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_5,0.0013498964555172276,5
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_6,1.2408476236906209e-5,6
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_7,0.027387139591004007,7
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_8,0.12392037013788453,8
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_9,6.368187025185798e-4,9
bs197172december,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_10,3.4140821607451627e-4,10
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_1,0.006375455016281357,1
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_2,0.6697306428740554,2
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_3,4.6577044744705836e-4,3
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_4,8.196462660778815e-4,4
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_5,0.0021707144465920192,5
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_6,0.0017351903846373805,6
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_7,0.29547663727192103,7
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_8,0.021280816609720428,8
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_9,2.476201789256451e-4,9
bs199192_I_,1991-92,1991,interim,NA,NA,NA,topic_10,0.0016975065043420992,10
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_1,0.07579067341075532,1
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_2,2.484035676359134e-4,2
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_3,0.5499719359531485,3
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_4,0.0019511474678859976,4
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_5,7.817541355554826e-4,5
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_6,4.0032887580491506e-4,6
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_7,0.35993440166959184,7
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_8,0.009847760573474735,8
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_9,2.0378134797370727e-4,9
bs195758_I_,1957-58,1957,interim,NA,NA,NA,topic_10,8.698129981739555e-4,10
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_1,0.9930782772990285,1
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_2,3.137597252407377e-4,2
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_3,4.93650087271976e-4,3
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_4,2.9499881073825885e-4,4
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_5,1.0524768065213042e-4,5
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_6,1.6422496833561412e-4,6
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_7,0.0023570182796420346,7
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_8,0.0029292146192500257,8
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_9,2.3629502513812278e-4,9
bs195253_I_,1952-53,1952,interim,NA,NA,NA,topic_10,2.7313504702864924e-5,10
